datetime,PM10,rain,temp,humidity,wind
01/09/2025 16:00:00,"6,90",0,25.3,64,8
01/09/2025 17:00:00,"6,31",0,26.4,66,9
01/09/2025 18:00:00,"8,22",0,25.2,71,9
01/09/2025 19:00:00,"23,80",0,24.7,69,5
01/09/2025 20:00:00,"16,23",0,23.8,73,6
01/09/2025 21:00:00,"17,84",0,23.4,74,6
01/09/2025 22:00:00,"17,79",0,22.9,73,4
01/09/2025 23:00:00,"13,54",0,22.5,72,6
02/09/2025 00:00:00,"10,07",0,22.8,67,5
02/09/2025 01:00:00,"7,05",0,23.3,60,5
02/09/2025 02:00:00,"5,34",0,23.4,53,9
02/09/2025 03:00:00,"4,14",0,23.5,60,13
02/09/2025 04:00:00,"5,81",0,22.8,71,11
02/09/2025 05:00:00,"18,67",7.6,20.2,87,10
02/09/2025 06:00:00,"22,37",15.2,20,86,10
02/09/2025 07:00:00,"26,82",0.6,19.6,81,15
02/09/2025 08:00:00,"14,25",0,20.6,78,8
02/09/2025 09:00:00,"9,81",2.4,19.8,83,8
02/09/2025 10:00:00,"18,85",7.8,19.8,88,11
02/09/2025 11:00:00,"28,88",0,23.5,74,10
02/09/2025 12:00:00,"15,44",0,25.2,64,12
02/09/2025 13:00:00,"9,70",0,25.6,66,10
02/09/2025 14:00:00,"6,57",0,25.5,66,7
02/09/2025 15:00:00,"8,69",0,23.6,70,9
02/09/2025 16:00:00,"7,14",0,24.2,69,10
02/09/2025 17:00:00,"3,57",32.8,18.9,85,12
02/09/2025 18:00:00,N/D,17.8,20,88,16
02/09/2025 19:00:00,N/D,4.8,20.1,86,10
02/09/2025 20:00:00,"4,67",19.4,18.2,86,15
02/09/2025 21:00:00,"4,25",1.4,18.2,84,11
02/09/2025 22:00:00,"4,27",0,19.1,81,6
02/09/2025 23:00:00,"6,45",0,19,82,8
03/09/2025 00:00:00,"4,84",0,18.7,83,8
03/09/2025 01:00:00,"6,24",0,18.8,85,5
03/09/2025 02:00:00,"6,21",0,18.5,87,3
03/09/2025 03:00:00,"7,34",0,18.7,84,5
03/09/2025 04:00:00,"6,38",0,18.7,85,6
03/09/2025 05:00:00,"5,06",0,19.2,84,4
03/09/2025 06:00:00,"5,59",0,20.5,80,6
03/09/2025 07:00:00,"10,94",0,22.2,74,3
03/09/2025 08:00:00,"21,74",0,24,63,6
03/09/2025 09:00:00,"12,04",0,24.8,59,12
03/09/2025 10:00:00,"15,23",0,26,57,7
03/09/2025 11:00:00,"12,44",0,25.6,62,12
03/09/2025 12:00:00,"11,31",0,25,62,12
03/09/2025 13:00:00,"6,23",0,25.4,64,14
03/09/2025 14:00:00,"7,11",0,26,65,12
03/09/2025 15:00:00,"14,31",0,25.5,64,11
03/09/2025 16:00:00,"29,06",0,25.1,65,8
03/09/2025 17:00:00,"18,48",0,25.1,65,8
03/09/2025 18:00:00,"39,65",0,24.4,69,7
03/09/2025 19:00:00,"38,26",0,23.2,75,4
03/09/2025 20:00:00,"25,25",0,22.1,78,6
03/09/2025 21:00:00,"22,08",0,22,80,3
03/09/2025 22:00:00,"11,77",0,21.9,78,4
03/09/2025 23:00:00,"25,44",0,21.5,79,4
04/09/2025 00:00:00,"19,16",0,21,80,4
04/09/2025 01:00:00,"11,26",0,21,77,3
04/09/2025 02:00:00,"10,92",0,20.8,75,3
04/09/2025 03:00:00,"9,91",0,21.8,69,4
04/09/2025 04:00:00,"9,09",0,21.9,66,6
04/09/2025 05:00:00,"8,73",0,21.6,67,5
04/09/2025 06:00:00,"8,23",0,22.9,62,4
04/09/2025 07:00:00,"6,45",0,24.4,60,3
04/09/2025 08:00:00,"27,31",0,26.1,54,3
04/09/2025 09:00:00,"18,74",0,24.6,62,8
04/09/2025 10:00:00,"26,26",0,25.5,57,6
04/09/2025 11:00:00,"17,17",0,25.8,60,6
04/09/2025 12:00:00,"11,20",0,26.9,61,6
04/09/2025 13:00:00,"7,03",0,27,59,7
04/09/2025 14:00:00,"8,48",0,28,60,7
04/09/2025 15:00:00,"7,41",0,27.7,58,8
04/09/2025 16:00:00,"8,24",0,27.6,62,8
04/09/2025 17:00:00,"15,57",0,26.6,66,6
04/09/2025 18:00:00,"21,13",0,24.9,77,3
04/09/2025 19:00:00,"16,66",0,24.3,75,3
04/09/2025 20:00:00,"15,37",0,23.7,79,3
04/09/2025 21:00:00,"16,62",0,22.9,75,4
04/09/2025 22:00:00,"20,49",0,22.7,77,5
04/09/2025 23:00:00,"13,84",0,22.6,72,5
05/09/2025 00:00:00,"7,80",0,22.4,67,4
05/09/2025 01:00:00,"19,81",0,22.3,68,4
05/09/2025 02:00:00,"13,70",0,21.9,70,2
05/09/2025 03:00:00,"14,19",0,21.7,72,4
05/09/2025 04:00:00,"33,69",0,21.1,74,3
05/09/2025 05:00:00,"20,34",0,21.8,71,4
05/09/2025 06:00:00,"14,49",0,22.9,67,5
05/09/2025 07:00:00,"8,44",0,24.9,61,4
05/09/2025 08:00:00,"18,63",0,25.6,60,4
05/09/2025 09:00:00,"30,80",0,26.2,67,5
05/09/2025 10:00:00,"50,09",0,25.7,69,6
05/09/2025 11:00:00,"28,49",0,26.2,71,6
05/09/2025 12:00:00,"18,81",0,25.7,73,6
05/09/2025 13:00:00,"14,65",0,26.8,68,6
05/09/2025 14:00:00,"11,97",0,26.1,71,6
05/09/2025 15:00:00,"11,25",0,27.3,65,6
05/09/2025 16:00:00,"8,08",0,26.7,61,5
05/09/2025 17:00:00,"4,04",0,26,68,4
05/09/2025 18:00:00,"5,64",0,25.5,71,3
05/09/2025 19:00:00,"29,39",0,24.8,73,5
05/09/2025 20:00:00,"18,22",0,23.7,70,4
05/09/2025 21:00:00,"23,12",0,24.2,68,4
05/09/2025 22:00:00,"13,90",0,23.7,64,5
05/09/2025 23:00:00,"28,76",0,23.3,64,6
06/09/2025 00:00:00,"18,62",0,23,61,5
06/09/2025 01:00:00,"12,80",0,22.9,57,17
06/09/2025 02:00:00,"6,40",0,22.6,55,23
06/09/2025 03:00:00,"3,20",0,22.3,51,24
06/09/2025 04:00:00,"5,74",0,22.3,49,27
06/09/2025 05:00:00,"3,97",0,22.1,52,24
06/09/2025 06:00:00,"5,07",0,22.6,52,23
06/09/2025 07:00:00,"4,03",0,23.5,52,25
06/09/2025 08:00:00,"7,27",0,24.3,50,24
06/09/2025 09:00:00,"16,53",0,25,49,25
06/09/2025 10:00:00,"26,10",0,26.1,45,22
06/09/2025 11:00:00,"16,27",0,26.1,46,21
06/09/2025 12:00:00,"13,22",0,26.9,45,19
06/09/2025 13:00:00,"10,37",0,27,45,17
06/09/2025 14:00:00,"6,68",0,27,44,17
06/09/2025 15:00:00,"3,34",0,27,45,17
06/09/2025 16:00:00,"1,67",0,26.6,46,17
06/09/2025 17:00:00,"0,83",0,25.6,49,16
06/09/2025 18:00:00,"4,16",0,24.2,52,19
06/09/2025 19:00:00,"2,67",0,23.3,52,21
06/09/2025 20:00:00,"4,13",0,23.7,50,20
06/09/2025 21:00:00,"5,13",0,22.9,53,12
06/09/2025 22:00:00,"3,32",0,22.5,53,5
06/09/2025 23:00:00,"5,11",0,22.2,53,6
07/09/2025 00:00:00,"5,66",0,21.8,54,7
07/09/2025 01:00:00,"6,53",0,21.9,54,9
07/09/2025 02:00:00,"4,43",0,21.6,56,13
07/09/2025 03:00:00,"5,35",0,20.9,60,19
07/09/2025 04:00:00,"5,84",0,20.5,62,15
07/09/2025 05:00:00,"7,60",0,20.6,61,7
07/09/2025 06:00:00,"6,31",0,20.9,59,9
07/09/2025 07:00:00,"6,40",0,21.7,56,8
07/09/2025 08:00:00,"6,98",0,22.8,54,14
07/09/2025 09:00:00,"6,93",0,24.2,49,15
07/09/2025 10:00:00,"12,34",0,24.7,49,15
07/09/2025 11:00:00,"9,70",0,25.2,49,13
07/09/2025 12:00:00,"11,20",0,25.8,49,9
07/09/2025 13:00:00,"6,65",0,25.6,51,8
07/09/2025 14:00:00,"8,44",0,26.3,50,6
07/09/2025 15:00:00,"5,04",0,25.9,50,9
07/09/2025 16:00:00,"7,36",0,26.3,51,5
07/09/2025 17:00:00,"6,57",0,24.7,56,11
07/09/2025 18:00:00,"5,63",0,23.6,60,9
07/09/2025 19:00:00,"8,01",0,22.9,62,9
07/09/2025 20:00:00,"7,68",0,22.3,63,8
07/09/2025 21:00:00,"6,01",0,22.2,62,9
07/09/2025 22:00:00,"3,67",0,22.1,61,10
07/09/2025 23:00:00,"14,09",0,21.6,63,9
08/09/2025 00:00:00,"8,23",0,21.3,63,8
08/09/2025 01:00:00,"7,15",0,21.2,62,7
08/09/2025 02:00:00,"5,82",0,20.5,64,4
08/09/2025 03:00:00,"17,87",0,20.1,66,4
08/09/2025 04:00:00,"28,01",0,19.7,67,5
08/09/2025 05:00:00,"17,23",0,19.6,68,3
08/09/2025 06:00:00,"10,89",0,20.7,64,5
08/09/2025 07:00:00,"39,48",0,23.3,57,2
08/09/2025 08:00:00,"20,74",0,23.4,56,3
08/09/2025 09:00:00,"42,28",0,23.9,57,5
08/09/2025 10:00:00,"32,12",0,24.3,57,6
08/09/2025 11:00:00,"20,07",0,24.2,57,5
08/09/2025 12:00:00,"40,12",0,25.7,53,6
08/09/2025 13:00:00,"26,99",0,25.3,56,10
08/09/2025 14:00:00,"16,78",0,24.7,58,9
08/09/2025 15:00:00,"10,88",0,24.6,59,5
08/09/2025 16:00:00,"10,43",0,24.4,60,4
08/09/2025 17:00:00,"25,16",0,24.3,62,4
08/09/2025 18:00:00,"14,80",0,23.6,64,4
08/09/2025 19:00:00,"24,03",0,22.8,68,5
08/09/2025 20:00:00,"20,45",0,22.8,68,5
08/09/2025 21:00:00,"14,72",0,22.2,70,4
08/09/2025 22:00:00,"19,60",0,21.5,71,3
08/09/2025 23:00:00,"14,72",0,20.9,72,5
09/09/2025 00:00:00,"8,85",0,20.7,74,3
09/09/2025 01:00:00,"14,00",0,20.4,74,4
09/09/2025 02:00:00,"11,84",0,20.2,75,5
09/09/2025 03:00:00,"15,57",0,20.1,74,5
09/09/2025 04:00:00,"9,74",0,20.2,73,4
09/09/2025 05:00:00,"25,70",0,20.8,69,4
09/09/2025 06:00:00,"26,80",0,21.5,67,3
09/09/2025 07:00:00,"23,61",0,22.9,64,3
09/09/2025 08:00:00,"13,64",0,24.2,63,4
09/09/2025 09:00:00,"29,35",0,25.1,60,4
09/09/2025 10:00:00,"28,11",0,24.6,60,5
09/09/2025 11:00:00,"17,95",0,25.1,59,5
09/09/2025 12:00:00,"39,83",0,25.5,59,5
09/09/2025 13:00:00,"22,49",0,25.1,63,5
09/09/2025 14:00:00,"15,51",0,25.1,64,4
09/09/2025 15:00:00,"16,96",0,25.4,61,4
09/09/2025 16:00:00,"10,74",0,25.2,59,4
09/09/2025 17:00:00,"30,68",0,23.6,72,5
09/09/2025 18:00:00,"38,68",0,23.3,76,6
09/09/2025 19:00:00,"30,19",0,23,76,5
09/09/2025 20:00:00,"21,36",0,23,70,7
09/09/2025 21:00:00,"14,66",0,22.9,68,8
09/09/2025 22:00:00,"10,86",0,22.7,66,6
09/09/2025 23:00:00,"17,63",0,22.7,68,6
10/09/2025 00:00:00,"27,35",0,21.5,76,6
10/09/2025 01:00:00,"16,00",0,22,74,5
10/09/2025 02:00:00,"10,62",0,22,75,4
10/09/2025 03:00:00,"10,82",0,22.4,73,5
10/09/2025 04:00:00,"7,82",0,22.8,69,7
10/09/2025 05:00:00,"8,93",0,22.4,69,6
10/09/2025 06:00:00,"5,74",1,22.3,70,6
10/09/2025 07:00:00,"9,40",0.6,22.4,73,9
10/09/2025 08:00:00,"15,85",0.2,23.4,70,11
10/09/2025 09:00:00,"27,11",3.2,21.4,82,10
10/09/2025 10:00:00,"32,63",16.2,20,89,6
10/09/2025 11:00:00,"40,10",0.4,23.4,83,9
10/09/2025 12:00:00,"22,32",0,24.7,78,8
10/09/2025 13:00:00,"12,10",1,23.5,80,6
10/09/2025 14:00:00,"9,82",3.2,21,88,6
10/09/2025 15:00:00,"21,26",2,21.5,90,5
10/09/2025 16:00:00,"21,48",0.6,21.8,88,10
10/09/2025 17:00:00,"15,71",0,21.5,86,10
10/09/2025 18:00:00,"25,14",0,21.3,87,3
10/09/2025 19:00:00,"16,96",0.2,21.2,89,6
10/09/2025 20:00:00,"9,36",0,22,86,8
10/09/2025 21:00:00,"12,42",0,21.7,84,11
10/09/2025 22:00:00,"30,30",0,21.3,88,6
10/09/2025 23:00:00,"16,19",0,21.2,87,4
11/09/2025 00:00:00,"11,31",6.8,20.7,90,6
11/09/2025 01:00:00,"7,83",0.2,20.8,87,5
11/09/2025 02:00:00,"16,45",0,20.8,89,4
11/09/2025 03:00:00,"9,37",0,21,88,7
11/09/2025 04:00:00,"9,04",0,20.9,86,7
11/09/2025 05:00:00,"8,27",0,20.9,85,8
11/09/2025 06:00:00,"12,55",0,20.9,80,9
11/09/2025 07:00:00,"16,18",0,22.5,76,7
11/09/2025 08:00:00,"11,73",0,24.8,69,5
11/09/2025 09:00:00,"15,30",0.4,22.2,75,5
11/09/2025 10:00:00,"8,84",9.2,21.6,83,8
11/09/2025 11:00:00,"33,58",0,23.7,74,5
11/09/2025 12:00:00,"18,71",0,24.8,62,6
11/09/2025 13:00:00,"12,97",0,25.3,66,6
11/09/2025 14:00:00,"10,21",0,25.4,62,9
11/09/2025 15:00:00,"10,09",0,24.9,64,7
11/09/2025 16:00:00,"8,46",0,24.4,66,5
11/09/2025 17:00:00,"7,16",0,23.8,67,5
11/09/2025 18:00:00,"7,19",0,22.9,73,5
11/09/2025 19:00:00,"7,95",0,22.5,75,5
11/09/2025 20:00:00,"5,13",0,22.1,76,5
11/09/2025 21:00:00,"22,01",0,21.7,75,6
11/09/2025 22:00:00,"13,23",0,21.6,75,6
11/09/2025 23:00:00,"21,40",0,20.5,79,4
12/09/2025 00:00:00,"14,81",0,21,76,5
12/09/2025 01:00:00,"17,04",0,21.1,75,3
12/09/2025 02:00:00,"13,57",0,21.3,77,4
12/09/2025 03:00:00,"8,48",0,21.6,73,8
12/09/2025 04:00:00,"6,31",0,22,71,9
12/09/2025 05:00:00,"23,05",0,21.7,75,5
12/09/2025 06:00:00,"13,32",0,22.8,71,6
12/09/2025 07:00:00,"11,63",0,23.6,68,6
12/09/2025 08:00:00,"29,84",0,24.9,62,8
12/09/2025 09:00:00,"26,12",0,25.5,54,7
12/09/2025 10:00:00,"14,85",0,26.5,52,8
12/09/2025 11:00:00,"12,39",0,25.4,61,9
12/09/2025 12:00:00,"30,99",0,24.9,68,13
12/09/2025 13:00:00,"17,23",0,25,68,9
12/09/2025 14:00:00,"9,14",0,25.5,61,7
12/09/2025 15:00:00,"8,48",0,25,64,8
12/09/2025 16:00:00,"7,33",0,24.6,65,7
12/09/2025 17:00:00,"7,47",0,24,66,6
12/09/2025 18:00:00,"5,92",0,23.1,68,6
12/09/2025 19:00:00,"22,98",0,22.4,71,5
12/09/2025 20:00:00,"29,99",0,22.3,71,4
12/09/2025 21:00:00,"26,35",0,21.7,70,5
12/09/2025 22:00:00,"14,62",0,21.4,65,7
12/09/2025 23:00:00,"11,20",0,21.4,61,8
13/09/2025 00:00:00,"7,97",0,21,63,8
13/09/2025 01:00:00,"11,59",0,20.8,67,3
13/09/2025 02:00:00,"6,92",0,20.7,69,5
13/09/2025 03:00:00,"15,94",0,20,73,4
13/09/2025 04:00:00,"16,82",0,20.1,73,4
13/09/2025 05:00:00,"13,50",0,21.1,66,8
13/09/2025 06:00:00,"11,77",0,21.5,64,10
13/09/2025 07:00:00,"10,12",0,23.2,61,5
13/09/2025 08:00:00,"15,88",0,26.3,53,3
13/09/2025 09:00:00,"23,73",0,24.4,61,5
13/09/2025 10:00:00,"41,34",0,24.4,63,5
13/09/2025 11:00:00,"22,19",0,24.7,64,5
13/09/2025 12:00:00,"12,17",0,25.4,62,6
13/09/2025 13:00:00,"11,27",0,24.5,63,8
13/09/2025 14:00:00,"7,16",0,24.8,63,4
13/09/2025 15:00:00,"7,16",0,25,61,4
13/09/2025 16:00:00,"6,62",0,24.8,59,3
13/09/2025 17:00:00,"5,32",0,24.4,60,3
13/09/2025 18:00:00,"4,73",0,23.9,67,4
13/09/2025 19:00:00,"20,13",0,23.6,66,4
13/09/2025 20:00:00,"13,52",0,23,67,4
13/09/2025 21:00:00,"23,37",0,22.9,70,5
13/09/2025 22:00:00,"13,40",0.2,22.5,71,4
13/09/2025 23:00:00,"10,62",0,21.9,75,5
14/09/2025 00:00:00,"20,90",0,21.9,72,6
14/09/2025 01:00:00,"14,45",3.2,20.1,85,6
14/09/2025 02:00:00,"21,39",0.4,20,87,5
14/09/2025 03:00:00,"22,29",0,20.1,87,6
14/09/2025 04:00:00,"16,34",0,20.3,82,6
14/09/2025 05:00:00,"9,24",0,19.8,82,7
14/09/2025 06:00:00,"5,37",0,20.1,80,5
14/09/2025 07:00:00,"7,61",0,20.7,77,6
14/09/2025 08:00:00,"29,43",0,21,78,6
14/09/2025 09:00:00,"15,36",0,21.8,77,7
14/09/2025 10:00:00,"13,01",0,24.2,73,5
14/09/2025 11:00:00,"12,80",0,24.6,68,8
14/09/2025 12:00:00,"29,89",0,24.5,68,14
14/09/2025 13:00:00,"16,08",0,24.4,68,14
14/09/2025 14:00:00,"10,48",0,25,61,13
14/09/2025 15:00:00,"10,01",0,25.4,57,11
14/09/2025 16:00:00,"7,74",0,25.1,59,8
14/09/2025 17:00:00,"19,94",0,24.4,60,5
14/09/2025 18:00:00,"22,87",0,23.5,67,4
14/09/2025 19:00:00,"18,33",0,22.1,72,6
14/09/2025 20:00:00,"11,22",0,22.4,68,8
14/09/2025 21:00:00,"10,41",0,22.3,67,6
14/09/2025 22:00:00,"29,11",0,22.3,66,4
14/09/2025 23:00:00,"18,20",0,21.9,68,5
15/09/2025 00:00:00,"14,51",0,21.2,72,4
15/09/2025 01:00:00,"9,80",0,21,71,6
15/09/2025 02:00:00,"10,32",0,21.5,71,6
15/09/2025 03:00:00,"21,60",0,21.7,69,6
15/09/2025 04:00:00,"12,13",0,21.5,70,6
15/09/2025 05:00:00,"11,43",0,22,70,6
15/09/2025 06:00:00,"10,99",0,22.3,69,8
15/09/2025 07:00:00,"24,98",0,24,68,8
15/09/2025 08:00:00,"14,77",0,25,67,7
15/09/2025 09:00:00,"23,41",0,26.4,66,6
15/09/2025 10:00:00,"12,74",0,25.5,68,6
15/09/2025 11:00:00,"11,97",0,25.1,71,6
15/09/2025 12:00:00,"8,14",0,25.7,75,7
15/09/2025 13:00:00,"8,31",0,25.7,72,9
15/09/2025 14:00:00,"4,79",0,25.6,69,10
15/09/2025 15:00:00,"2,91",0,25.2,71,11
15/09/2025 16:00:00,"6,57",0,25.3,72,9
15/09/2025 17:00:00,"5,98",0,24.3,75,5
15/09/2025 18:00:00,"3,54",0,23.8,76,3
15/09/2025 19:00:00,"18,65",0,22.8,78,5
15/09/2025 20:00:00,"27,70",0,22.7,81,5
15/09/2025 21:00:00,"14,92",0,22.4,78,5
15/09/2025 22:00:00,"15,60",0,22.3,79,4
15/09/2025 23:00:00,"24,76",0,22.1,78,5
16/09/2025 00:00:00,"15,42",0,22,78,6
16/09/2025 01:00:00,"11,55",0,22,78,8
16/09/2025 02:00:00,"7,87",0,22.5,71,7
16/09/2025 03:00:00,"5,05",0,22.3,72,6
16/09/2025 04:00:00,"3,61",0,22.7,71,7
16/09/2025 05:00:00,"5,42",0,22.3,71,7
16/09/2025 06:00:00,"7,08",0,23,69,8
16/09/2025 07:00:00,"6,49",0,23.3,72,7
16/09/2025 08:00:00,"35,30",0,25.1,72,6
16/09/2025 09:00:00,"18,76",0,25.6,69,6
16/09/2025 10:00:00,"27,38",0,25.9,68,10
16/09/2025 11:00:00,"18,99",0,25.7,67,12
16/09/2025 12:00:00,"28,71",0,26.2,69,10
16/09/2025 13:00:00,"18,80",0,25,75,11
16/09/2025 14:00:00,"12,18",0,24.7,78,9
16/09/2025 15:00:00,"10,48",0,24.8,72,6
16/09/2025 16:00:00,"6,04",0,22.6,61,17
16/09/2025 17:00:00,"9,16",0,21.9,60,24
16/09/2025 18:00:00,"9,74",0,21.3,61,23
16/09/2025 19:00:00,"6,12",18.4,18.8,77,15
16/09/2025 20:00:00,"7,01",2.2,19.5,69,19
16/09/2025 21:00:00,"4,96",3.4,18.2,76,19
16/09/2025 22:00:00,"4,24",0,18,72,23
16/09/2025 23:00:00,"4,55",0,18.4,67,25
17/09/2025 00:00:00,"6,35",0,18.1,67,22
17/09/2025 01:00:00,"14,63",0,18.4,65,13
17/09/2025 02:00:00,"7,99",0,18.5,62,25
17/09/2025 03:00:00,"6,39",0,18.9,59,31
17/09/2025 04:00:00,"7,37",0,18.9,58,33
17/09/2025 05:00:00,"8,53",0,19.2,57,30
17/09/2025 06:00:00,"4,26",0,19.4,56,28
17/09/2025 07:00:00,"2,13",0,20.4,52,29
17/09/2025 08:00:00,"3,89",0,21.8,47,28
17/09/2025 09:00:00,"5,68",0,23.2,42,22
17/09/2025 10:00:00,"4,40",0,24.2,39,19
17/09/2025 11:00:00,"5,08",0,24.7,38,19
17/09/2025 12:00:00,"4,66",0,25.4,39,16
17/09/2025 13:00:00,"4,44",0,25.4,40,16
17/09/2025 14:00:00,"6,15",0,25.7,37,13
17/09/2025 15:00:00,"5,56",0,25.4,36,13
17/09/2025 16:00:00,"4,18",0,25.3,35,13
17/09/2025 17:00:00,"4,16",0,24.5,41,12
17/09/2025 18:00:00,"5,16",0,22.6,47,8
17/09/2025 19:00:00,"6,59",0,22.1,49,11
17/09/2025 20:00:00,"6,17",0,21.5,51,11
17/09/2025 21:00:00,"7,20",0,21.1,51,10
17/09/2025 22:00:00,"5,69",0,20.7,51,6
17/09/2025 23:00:00,"6,04",0,21,47,7
18/09/2025 00:00:00,"6,71",0,21.2,46,5
18/09/2025 01:00:00,"4,95",0,20.1,50,4
18/09/2025 02:00:00,"5,56",0,19.4,55,6
18/09/2025 03:00:00,"4,23",0,19.2,52,6
18/09/2025 04:00:00,"25,06",0,19.1,53,7
18/09/2025 05:00:00,"17,61",0,18.8,56,5
18/09/2025 06:00:00,"10,32",0,19.9,53,6
18/09/2025 07:00:00,"6,40",0,22.7,45,4
18/09/2025 08:00:00,"7,80",0,23.1,48,3
18/09/2025 09:00:00,"28,24",0,23.3,48,5
18/09/2025 10:00:00,"19,37",0,23.8,49,5
18/09/2025 11:00:00,"23,53",0,23.8,52,5
18/09/2025 12:00:00,"14,69",0,24.7,47,6
18/09/2025 13:00:00,"9,13",0,25,42,5
18/09/2025 14:00:00,"8,55",0,25.2,45,6
18/09/2025 15:00:00,"9,05",0,25.1,47,6
18/09/2025 16:00:00,"6,92",0,25.8,47,6
18/09/2025 17:00:00,"5,09",0,24.3,51,4
18/09/2025 18:00:00,"5,35",0,22.8,58,4
18/09/2025 19:00:00,"17,42",0,21.6,62,5
18/09/2025 20:00:00,"13,19",0,21.1,64,5
18/09/2025 21:00:00,"8,69",0,20.7,63,4
18/09/2025 22:00:00,"4,92",0,20.5,60,4
18/09/2025 23:00:00,"3,57",0,20.2,61,4
19/09/2025 00:00:00,"6,87",0,19.7,65,3
19/09/2025 01:00:00,"6,81",0,19.3,67,4
19/09/2025 02:00:00,"10,15",0,19,69,3
19/09/2025 03:00:00,"8,38",0,18.7,70,3
19/09/2025 04:00:00,"19,01",0,18.6,72,4
19/09/2025 05:00:00,"12,89",0,18.7,72,3
19/09/2025 06:00:00,"9,02",0,19.7,69,3
19/09/2025 07:00:00,"21,93",0,21.3,67,3
19/09/2025 08:00:00,"41,69",0,22.2,66,3
19/09/2025 09:00:00,"39,38",0,23.4,64,4
19/09/2025 10:00:00,"27,85",0,24.6,59,5
19/09/2025 11:00:00,"24,18",0,25.4,55,3
19/09/2025 12:00:00,"23,63",0,24.1,62,5
19/09/2025 13:00:00,"14,70",0,24.5,64,5
19/09/2025 14:00:00,"8,03",0,25.5,61,6
19/09/2025 15:00:00,"18,85",0,25.2,65,6
19/09/2025 16:00:00,"22,05",0,25.2,65,6
19/09/2025 17:00:00,"21,72",0,24.4,69,4
19/09/2025 18:00:00,"28,71",0,23.8,73,2
19/09/2025 19:00:00,"18,65",0,22.8,77,4
19/09/2025 20:00:00,"18,57",0,22.3,79,3
19/09/2025 21:00:00,"28,33",0,21.8,81,3
19/09/2025 22:00:00,"42,26",0,21.5,81,4
19/09/2025 23:00:00,"26,30",0,21.1,81,4
20/09/2025 00:00:00,"16,13",0,20.9,80,5
20/09/2025 01:00:00,"10,27",0,21,71,4
20/09/2025 02:00:00,"8,21",0,20.3,74,3
20/09/2025 03:00:00,"4,11",0,20.1,71,5
20/09/2025 04:00:00,"2,05",0,19.6,71,4
20/09/2025 05:00:00,"2,72",0,20,67,6
20/09/2025 06:00:00,"17,93",0,21.2,65,5
20/09/2025 07:00:00,"12,56",0,22.9,60,4
20/09/2025 08:00:00,"13,18",0,24.9,55,3
20/09/2025 09:00:00,"36,63",0,24.1,63,5
20/09/2025 10:00:00,"22,68",0,24,66,5
20/09/2025 11:00:00,"15,13",0,24.5,66,5
20/09/2025 12:00:00,"27,20",0,25.6,67,5
20/09/2025 13:00:00,"14,75",0,26.4,70,6
20/09/2025 14:00:00,"9,24",0,25.3,72,6
20/09/2025 15:00:00,"8,84",0,24.7,76,5
20/09/2025 16:00:00,"23,06",0,25.2,75,4
20/09/2025 17:00:00,"24,02",0,24.6,76,3
20/09/2025 18:00:00,"22,91",0,23.9,79,3
20/09/2025 19:00:00,"21,42",0,23.1,75,5
20/09/2025 20:00:00,"22,63",0,22.7,78,4
20/09/2025 21:00:00,"25,24",0,22.2,80,4
20/09/2025 22:00:00,"16,21",0,21.8,79,3
20/09/2025 23:00:00,"8,97",0,21.6,74,5
21/09/2025 00:00:00,"10,54",0,21,75,3
21/09/2025 01:00:00,"8,31",0,20.6,77,4
21/09/2025 02:00:00,"11,08",0,20.5,77,5
21/09/2025 03:00:00,"8,20",0,20.3,75,5
21/09/2025 04:00:00,"8,39",0,20.1,73,4
21/09/2025 05:00:00,"7,44",0,19.9,71,5
21/09/2025 06:00:00,"7,71",0,20.9,67,4
21/09/2025 07:00:00,"3,85",0,23.2,60,4
21/09/2025 08:00:00,"32,40",0,23.4,71,3
21/09/2025 09:00:00,"20,75",0,24.3,64,5
21/09/2025 10:00:00,"12,61",0,25.1,57,6
21/09/2025 11:00:00,"10,93",0,24.9,64,7
21/09/2025 12:00:00,"12,86",0,24.6,73,7
21/09/2025 13:00:00,"9,97",0,24.7,72,6
21/09/2025 14:00:00,"9,01",0,25.3,73,6
21/09/2025 15:00:00,"4,51",0,24.5,76,5
21/09/2025 16:00:00,"4,97",0,24.5,74,5
21/09/2025 17:00:00,"4,54",0,24.4,73,4
21/09/2025 18:00:00,"12,55",0,23.6,77,2
21/09/2025 19:00:00,"10,37",0,23,80,4
21/09/2025 20:00:00,"12,85",0,22.4,82,3
21/09/2025 21:00:00,"9,45",0,21.9,74,4
21/09/2025 22:00:00,"8,39",0,21.2,76,2
21/09/2025 23:00:00,"9,06",0,20.8,73,4
22/09/2025 00:00:00,"8,07",0,20.9,71,5
22/09/2025 01:00:00,"4,58",0,21,66,5
22/09/2025 02:00:00,"5,58",0,21.8,56,5
22/09/2025 03:00:00,"7,46",0,21.2,55,8
22/09/2025 04:00:00,"4,60",0,20.5,61,4
22/09/2025 05:00:00,"6,34",0,20.7,63,4
22/09/2025 06:00:00,"4,66",0,21.7,60,4
22/09/2025 07:00:00,"11,34",0,24.4,53,5
22/09/2025 08:00:00,"14,28",0,24.5,56,7
22/09/2025 09:00:00,"10,47",0,25.9,57,5
22/09/2025 10:00:00,"34,78",0,25.8,59,9
22/09/2025 11:00:00,"20,55",0,26.2,59,8
22/09/2025 12:00:00,"25,75",0,27.4,57,8
